m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,+,0.6684958556449518,0.7213541666666666,0.7213541666666666,31.755101597235296,31.755101597235296,301.0,0.0,0.0
1,+,0.6926292800364664,0.7473958333333334,0.7473958333333334,38.377806420041374,38.377806420041374,298.0,0.0,0.0
1,+,0.716762704427981,0.7734375,0.7734375,46.79949733459405,46.79949733459405,302.0,0.0,0.0
1,+,0.7408961288194955,0.7994791666666667,0.7994791666666667,61.17926143260382,61.17926143260382,307.0,0.0,0.0
1,+,0.76502955321101,0.8255208333333334,0.8255208333333334,98.19013813192159,98.19013813192159,308.0,0.0,0.0
1,+,0.7891629776025244,0.8515625,0.8515625,176.1036601777938,176.1036601777938,308.0,0.0,0.0
1,+,0.813296401994039,0.8776041666666666,0.8776041666666666,298.4533531380198,298.4533531380198,311.0,0.0,0.0
1,+,0.8374298263855535,0.9036458333333334,0.9036458333333334,331.4916047689691,331.4916047689691,311.0,0.0,0.0
1,+,0.8615632507770681,0.9296875000000001,0.9296875000000001,246.80176177498083,246.80176177498083,315.0,0.0,0.0
1,+,0.8856966751685824,0.9557291666666666,0.9557291666666666,176.0250414972659,176.0250414972659,316.0,0.0,0.0
1,+,0.909830099560097,0.9817708333333334,0.9817708333333334,133.74861118148277,133.74861118148277,320.0,0.0,0.0
1,+,0.9339635239516116,1.0078125000000002,1.0078125000000002,112.56200641184725,112.56200641184725,317.0,0.0,0.0
1,+,0.9580969483431261,1.0338541666666667,1.0338541666666667,93.36861050962803,93.36861050962803,324.0,0.0,0.0
1,+,0.9822303727346405,1.0598958333333333,1.0598958333333333,82.95247685148894,82.95247685148894,325.0,0.0,0.0
1,+,1.0063637971261552,1.0859375000000002,1.0859375000000002,78.04038987568534,78.04038987568534,327.0,0.0,0.0
1,+,1.0304972215176695,1.1119791666666667,1.1119791666666667,76.48032164312784,76.48032164312784,331.0,0.0,0.0
1,+,1.0546306459091839,1.1380208333333333,1.1380208333333333,78.14564948446959,78.14564948446959,331.0,0.0,0.0
1,+,1.0787640703006987,1.1640625,1.1640625,83.07549980079655,83.07549980079655,336.0,0.0,0.0
1,+,1.1028974946922132,1.1901041666666667,1.1901041666666667,87.28214331496345,87.28214331496345,336.0,0.0,0.0
1,+,1.1270309190837278,1.2161458333333335,1.2161458333333335,80.35439059723325,80.35439059723325,341.0,0.0,0.0
1,+,1.151164343475242,1.2421875,1.2421875,66.78292242396388,66.78292242396388,341.0,0.0,0.0
1,+,1.1752977678667567,1.2682291666666667,1.2682291666666667,57.046606976074656,57.046606976074656,349.0,0.0,0.0
1,+,1.1994311922582712,1.2942708333333335,1.2942708333333335,52.193483355574074,52.193483355574074,350.0,0.0,0.0
1,+,1.2235646166497856,1.3203125,1.3203125,51.13560902078233,51.13560902078233,349.0,0.0,0.0
1,+,1.2476980410413,1.3463541666666667,1.3463541666666667,54.09506029088751,54.09506029088751,357.0,0.0,0.0
1,+,1.2718314654328147,1.3723958333333335,1.3723958333333335,57.16014362677658,57.16014362677658,356.0,0.0,0.0
1,+,1.2959648898243294,1.3984375000000004,1.3984375000000004,53.26933467384555,53.26933467384555,366.0,0.0,0.0
1,+,1.3200983142158438,1.4244791666666667,1.4244791666666667,47.17163842181727,47.17163842181727,361.0,0.0,0.0
1,+,1.3442317386073581,1.4505208333333333,1.4505208333333333,41.898307712269876,41.898307712269876,369.0,0.0,0.0
1,+,1.368365162998873,1.4765625000000002,1.4765625000000002,40.23799113376961,40.23799113376961,374.0,0.0,0.0
1,+,1.3924985873903872,1.5026041666666667,1.5026041666666667,40.766904233174216,40.766904233174216,375.0,0.0,0.0
1,+,1.4166320117819016,1.5286458333333333,1.5286458333333333,38.853013482609235,38.853013482609235,383.0,0.0,0.0
1,+,1.4407654361734163,1.5546875000000002,1.5546875000000002,38.16840022637199,38.16840022637199,383.0,0.0,0.0
1,+,1.4648988605649307,1.5807291666666667,1.5807291666666667,35.38599138795638,35.38599138795638,388.0,0.0,0.0
1,+,1.4890322849564452,1.6067708333333335,1.6067708333333335,33.67270158315871,33.67270158315871,393.0,0.0,0.0
1,+,1.5131657093479598,1.6328125,1.6328125,32.34318712606848,32.34318712606848,398.0,0.0,0.0
1,+,1.5372991337394744,1.6588541666666667,1.6588541666666667,34.66623384065145,34.66623384065145,398.0,0.0,0.0
1,+,1.561432558130989,1.6848958333333335,1.6848958333333335,34.76933991897479,34.76933991897479,411.0,0.0,0.0
1,+,1.5855659825225032,1.7109375,1.7109375,34.47739645953971,34.47739645953971,408.0,0.0,0.0
