branch,bin,x_unit,x,valid,measured,background,net_measured,model_total,net_model
m3_minus,32,L_reciprocal_lattice_units,8.5000000000000053,1,4.2321651928474004,3.6007117815043905,0.63145341134300992,3.7116092558276974,0.11089747432330688
m3_minus,33,L_reciprocal_lattice_units,8.7000000000000064,1,4.2878402517395457,3.472769738621539,0.81507051311800671,3.9233594920586299,0.45058975343709085
m3_minus,34,L_reciprocal_lattice_units,8.9000000000000057,1,4.7214088302999464,3.3459000646886672,1.3755087656112792,4.3986888899308578,1.0527888252421906
m3_minus,35,L_reciprocal_lattice_units,9.1000000000000068,1,4.8815348471242679,3.2201147604559806,1.6614200866682873,4.2695594422329286,1.0494446817769481
m3_minus,36,L_reciprocal_lattice_units,9.300000000000006,1,3.7816076179159701,3.0959521726142873,0.68565544530168276,3.5468995267592365,0.45094735414494913
m3_minus,37,L_reciprocal_lattice_units,9.5000000000000071,1,3.3735656175564372,2.9731001732648363,0.40046544429160091,3.0924514649559498,0.11935129169111347
m3_minus,38,L_reciprocal_lattice_units,9.7000000000000064,1,2.9747645825135898,2.8520963767257981,0.1226682057877917,2.882073559154585,0.029977182428786886
m3_minus,39,L_reciprocal_lattice_units,9.9000000000000075,1,2.9497803676674241,2.7329192074286381,0.21686116023878599,2.7483164311973507,0.015397223768712553
m3_minus,40,L_reciprocal_lattice_units,10.100000000000007,1,2.8810884448389604,2.6157146083196796,0.26537383651928081,2.6275612947182418,0.011846686398562234
m3_minus,41,L_reciprocal_lattice_units,10.300000000000008,1,2.5360141673799763,2.5007630585123248,0.035251108867651482,2.5107396663906307,0.0099766078783058987
m3_minus,42,L_reciprocal_lattice_units,10.500000000000007,1,2.5537768460948858,2.3880314226932837,0.16574542340160203,2.3969802470194344,0.0089488243261506284
m3_minus,43,L_reciprocal_lattice_units,10.700000000000008,1,2.3597067781111924,2.2778582358879342,0.081848542223258214,2.286550801076491,0.0086925651885567667
m3_minus,44,L_reciprocal_lattice_units,10.900000000000007,1,2.2562786825554326,2.1701549675960861,0.086123714959346565,2.1792209561817435,0.0090659885856574363
m3_minus,45,L_reciprocal_lattice_units,11.100000000000009,1,2.1372115643455523,2.0650988431603281,0.07211272118522416,2.0753537204319761,0.010254877271647977
m3_minus,46,L_reciprocal_lattice_units,11.300000000000008,1,2.0983095189714707,1.9630489479707811,0.13526057100068956,1.9781787262490009,0.015129778278219819
m3_minus,47,L_reciprocal_lattice_units,11.500000000000009,1,1.9075364873665794,1.8639682249389236,0.043568262427655879,1.9041040882752849,0.040135863336361322
m3_minus,48,L_reciprocal_lattice_units,11.700000000000008,1,1.9013247241193554,1.767727311727052,0.13359741239230338,1.8875832864243465,0.11985597469729448
m3_minus,49,L_reciprocal_lattice_units,11.900000000000009,1,1.8231706770174281,1.6747006873435306,0.14846998967389746,1.92250304084929,0.24780235350575941
m3_minus,50,L_reciprocal_lattice_units,12.100000000000009,1,2.0025519055961833,1.5849821453174691,0.41756976027871429,1.8119969328347922,0.22701478751732318
m3_minus,51,L_reciprocal_lattice_units,12.30000000000001,1,1.794178337788594,1.4984772232478687,0.29570111454072534,1.588329647758528,0.089852424510659334
m3_minus,52,L_reciprocal_lattice_units,12.500000000000009,1,1.6028290121517248,1.4154150708292017,0.18741394132252309,1.4359422737778693,0.020527202948667611
m3_minus,53,L_reciprocal_lattice_units,12.70000000000001,1,1.4028864365928246,1.3357790108336385,0.067107425759186157,1.3404568767411684,0.0046778659075299434
m3_minus,54,L_reciprocal_lattice_units,12.900000000000009,1,1.2835892597745868,1.2596486288626574,0.023940630911929439,1.2632197236243072,0.0035710947616498512
m3_minus,55,L_reciprocal_lattice_units,13.10000000000001,1,1.3120660291866795,1.1870727704733059,0.12499325871337352,1.191263834549557,0.0041910640762510276
m3_minus,56,L_reciprocal_lattice_units,13.30000000000001,1,1.2199264609853309,1.1181356067335155,0.10179085425181533,1.1233326808864761,0.0051970741529605569
m3_minus,57,L_reciprocal_lattice_units,13.500000000000011,1,1.0642679529757171,1.0528337822376235,0.011434170738093608,1.0594458249190029,0.006612042681379382
m3_minus,58,L_reciprocal_lattice_units,13.70000000000001,1,1.1027627315071893,0.99113895564831422,0.11162377585887506,0.99996276720844568,0.008823811560131456
m3_minus,59,L_reciprocal_lattice_units,13.900000000000011,1,1.1023282803950742,0.93307909361771901,0.16924918677735523,0.94713282572312052,0.014053732105401506
m3_minus,60,L_reciprocal_lattice_units,14.10000000000001,1,1.0461481194952924,0.87865857195315722,0.16748954754213519,0.90944350916606176,0.03078493721290454
m3_minus,61,L_reciprocal_lattice_units,14.300000000000011,1,1.1504711206773184,0.82788936522987455,0.32258175544744383,0.93323911950744076,0.10534975427756621
m3_minus,62,L_reciprocal_lattice_units,14.500000000000011,1,1.5797223227762345,0.78064750075777689,0.79907482201845759,1.3061189531115938,0.52547145235381687
m3_minus,63,L_reciprocal_lattice_units,14.700000000000012,1,2.4609128907949653,0.73697776349383359,1.7239351273011319,2.6676943322815201,1.9307165687876866
m3_minus,64,L_reciprocal_lattice_units,14.900000000000011,1,4.8812039955892885,0.70940649213100893,4.1717975034582793,5.390478807588198,4.6810723154571887
m3_minus,65,L_reciprocal_lattice_units,15.100000000000012,1,6.0977011479207377,0.70217454330026374,5.395526604620474,6.4181851735346198,5.7160106302343561
m3_minus,66,L_reciprocal_lattice_units,15.300000000000011,1,3.631707795414453,0.69508341261672868,2.9366243827977243,3.8078227564265852,3.1127393438098565
m3_minus,67,L_reciprocal_lattice_units,15.500000000000012,1,1.9755331819305617,0.68824011306115085,1.2872930688694109,1.6952797616860453,1.0070396486248945
m3_minus,68,L_reciprocal_lattice_units,15.700000000000012,1,1.0860705534515649,0.68048619196688509,0.4055843614846798,0.89558613057507941,0.21509993860819432
m3_minus,69,L_reciprocal_lattice_units,15.900000000000013,1,1.7696002410158087,0.67434787402697938,1.0952523669888294,0.74437698873841496,0.070029114711435581
m3_minus,70,L_reciprocal_lattice_units,16.100000000000016,0,nan,nan,nan,nan,nan
m3_minus,71,L_reciprocal_lattice_units,16.300000000000011,0,nan,nan,nan,nan,nan
m3_minus,72,L_reciprocal_lattice_units,16.500000000000014,0,nan,nan,nan,nan,nan
m3_minus,73,L_reciprocal_lattice_units,16.70000000000001,0,nan,nan,nan,nan,nan
m3_minus,74,L_reciprocal_lattice_units,16.900000000000013,0,nan,nan,nan,nan,nan
m3_plus,0,L_reciprocal_lattice_units,2.1000000000000001,1,6.1789679701568829,7.8194456135433192,-1.6404776433864363,7.8762422705372144,0.056796656993895134
m3_plus,1,L_reciprocal_lattice_units,2.3000000000000003,1,5.9191261563215143,7.7578359312582252,-1.838709774936711,7.8361994306736689,0.078363499415443627
m3_plus,2,L_reciprocal_lattice_units,2.5000000000000004,1,6.2599580637340004,7.6903552995542226,-1.4303972358202222,7.8688499295681327,0.17849463001391008
m3_plus,3,L_reciprocal_lattice_units,2.7000000000000006,1,7.2907939081133186,7.6178911270392708,-0.32709721892595223,8.3153718454826269,0.69748071844335602
m3_plus,4,L_reciprocal_lattice_units,2.9000000000000008,1,7.822601141247425,7.540086483979052,0.28251465726837299,9.2987352662194578,1.7586487822404058
m3_plus,5,L_reciprocal_lattice_units,3.100000000000001,1,8.3938403225774145,7.4574484667190077,0.93639185585840679,9.2905758004003438,1.8331273336813361
m3_plus,6,L_reciprocal_lattice_units,3.3000000000000012,1,6.9100306856176061,7.3704539317772779,-0.46042324615967178,8.1971502251283894,0.8266962933511115
m3_plus,7,L_reciprocal_lattice_units,3.5000000000000013,1,6.7483425156771482,7.2790015395626702,-0.530659023885522,7.528691778147631,0.24969023858496087
m3_plus,8,L_reciprocal_lattice_units,3.7000000000000015,1,6.6621795164191084,7.1830225711787152,-0.52084305475960679,7.2746687977494116,0.091646226570696321
m3_plus,9,L_reciprocal_lattice_units,3.9000000000000017,1,6.6037175720660883,7.0833873019257556,-0.47966972985966727,7.1525853630434,0.069198061117644372
m3_plus,10,L_reciprocal_lattice_units,4.1000000000000014,1,6.4940780786638861,6.9796217952743813,-0.48554371661049522,7.0418990421182555,0.062277246843874146
m3_plus,11,L_reciprocal_lattice_units,4.3000000000000025,1,6.460173305720275,6.8721249811279224,-0.41195167540764732,6.9434266072291413,0.071301626101218929
m3_plus,12,L_reciprocal_lattice_units,4.5000000000000018,1,6.2600705309640148,6.7613037081308951,-0.50123317716688032,6.8209843713352063,0.059680663204311202
m3_plus,13,L_reciprocal_lattice_units,4.7000000000000028,1,6.3351626920330375,6.6470812505368135,-0.31191855850377603,6.7156602922993374,0.068579041762523829
m3_plus,14,L_reciprocal_lattice_units,4.9000000000000021,1,6.3926131185756496,6.5297138892995825,-0.1371007707239329,6.6128277484867946,0.083113859187212036
m3_plus,15,L_reciprocal_lattice_units,5.1000000000000032,1,6.471467868768439,6.4092129554459332,0.062254913322505878,6.5197742247989607,0.11056126935302757
m3_plus,16,L_reciprocal_lattice_units,5.3000000000000025,1,6.3883610265961792,6.2860827424818719,0.10227828411430728,6.5575623246590737,0.27147958217720181
m3_plus,17,L_reciprocal_lattice_units,5.5000000000000036,1,7.403693051915706,6.1603058449938963,1.2433872069218097,7.4648209137921713,1.3045150687982749
m3_plus,18,L_reciprocal_lattice_units,5.7000000000000028,1,10.304572530333896,6.0321807170339286,4.2723918132999676,11.11768214737276,5.0855014303388311
m3_plus,19,L_reciprocal_lattice_units,5.9000000000000039,1,16.894314503184543,5.9021019798657193,10.992212523318823,17.741578128053057,11.839476148187337
m3_plus,20,L_reciprocal_lattice_units,6.1000000000000032,1,16.950603798313189,5.7699391573612555,11.180664640951933,17.391048246574812,11.621109089213556
m3_plus,21,L_reciprocal_lattice_units,6.3000000000000043,1,9.9366120720203917,5.6360049415938782,4.3006071304265134,10.415689509810058,4.7796845682161795
m3_plus,22,L_reciprocal_lattice_units,6.5000000000000036,1,6.8689773580110689,5.5002890870785146,1.3686882709325543,6.6173302818898732,1.1170411948113586
m3_plus,23,L_reciprocal_lattice_units,6.7000000000000046,1,5.8749731670944918,5.3640244625729796,0.5109487045215122,5.5482162647049842,0.18419180213200459
m3_plus,24,L_reciprocal_lattice_units,6.9000000000000039,1,5.4379769851650579,5.2256960310234648,0.21228095414159309,5.2800636828337844,0.054367651810319551
m3_plus,25,L_reciprocal_lattice_units,7.100000000000005,1,5.0495039271382076,5.0868648395011533,-0.037360912362945697,5.1176918553518913,0.030827015850737993
m3_plus,26,L_reciprocal_lattice_units,7.3000000000000043,1,4.7062359085635492,4.9471300202181947,-0.24089411165464547,4.967944425639117,0.020814405420922277
m3_plus,27,L_reciprocal_lattice_units,7.5000000000000053,1,4.7928482516582065,4.8073355841310939,-0.01448733247288736,4.8218120664025106,0.014476482271416735
m3_plus,28,L_reciprocal_lattice_units,7.7000000000000046,1,4.5778553639135389,4.6663909223371229,-0.088535558423584071,4.6766740205576109,0.010283098220488007
m3_plus,29,L_reciprocal_lattice_units,7.9000000000000057,1,4.4534263091274404,4.5259975412420816,-0.072571232114641226,4.5331267729609266,0.0071292317188449417
m3_plus,30,L_reciprocal_lattice_units,8.100000000000005,1,4.4915802762791124,4.3854721175530758,0.10610815872603663,4.3921680902053417,0.0066959726522659579
m3_plus,31,L_reciprocal_lattice_units,8.300000000000006,1,4.2273121662548689,4.2451529160341606,-0.01784074977929162,4.2663424183666017,0.021189502332441101
m3_plus,32,L_reciprocal_lattice_units,8.5000000000000053,1,4.6136389879230997,4.1053370017001054,0.50830198622299427,4.234726190366306,0.12938918866620064
m3_plus,33,L_reciprocal_lattice_units,8.7000000000000064,1,4.5001317967473504,3.9660136567853987,0.53411813996195168,4.4895748067581467,0.52356114997274794
m3_plus,34,L_reciprocal_lattice_units,8.9000000000000057,1,5.2335641577349037,3.8276531919902235,1.4059109657446802,5.0483430098065849,1.2206898178163614
m3_plus,35,L_reciprocal_lattice_units,9.1000000000000068,1,5.1733182841891647,3.6902727929386159,1.4830454912505489,4.9074541264432625,1.2171813335046466
m3_plus,36,L_reciprocal_lattice_units,9.300000000000006,1,4.0468138173259085,3.5540459426634072,0.49276787466250127,4.0790965725273738,0.52505062986396656
m3_plus,37,L_reciprocal_lattice_units,9.5000000000000071,1,3.671272873698598,3.4190455905209274,0.25222728317767062,3.5586781564720114,0.13963256595108398
m3_plus,38,L_reciprocal_lattice_units,9.7000000000000064,1,3.2491628836635709,3.2856124742565331,-0.036449590592962267,3.3207105045106955,0.03509803025416236
m3_plus,39,L_reciprocal_lattice_units,9.9000000000000075,1,3.1415744083418335,3.1540336938983367,-0.012459285556503108,3.1719977414178948,0.017964047519558157
m3_plus,40,L_reciprocal_lattice_units,10.100000000000007,1,3.1057998428655651,3.0241527785776245,0.081647064287940552,3.0379541431558468,0.013801364578222231
m3_plus,41,L_reciprocal_lattice_units,10.300000000000008,1,2.9687039781416491,2.8962815695161037,0.072422408625545387,2.9079406270168162,0.0116590575007125
m3_plus,42,L_reciprocal_lattice_units,10.500000000000007,1,2.6845325958982365,2.7705799554952057,-0.086047359596969297,2.7810610610635198,0.010481105568314053
m3_plus,43,L_reciprocal_lattice_units,10.700000000000008,1,2.7247922584734887,2.6472512845672571,0.077540973906231603,2.6574390977993363,0.010187813232079179
m3_plus,44,L_reciprocal_lattice_units,10.900000000000007,1,2.4691090516456757,2.5265009010377435,-0.057391849392067762,2.537129201346775,0.010628300309031502
m3_plus,45,L_reciprocal_lattice_units,11.100000000000009,1,2.4367608787646802,2.4081764551051292,0.028584423659550939,2.4201984555295089,0.01202200042437962
m3_plus,46,L_reciprocal_lattice_units,11.300000000000008,1,2.34132674394532,2.2926656863416444,0.048661057603675673,2.3105305111246373,0.017864824782992894
m3_plus,47,L_reciprocal_lattice_units,11.500000000000009,1,2.3557313054233031,2.1798876488368468,0.17584365658645629,2.2273771713032731,0.047489522466426237
m3_plus,48,L_reciprocal_lattice_units,11.700000000000008,1,2.3221514307176783,2.0703448571227399,0.25180657359493841,2.211788116696221,0.14144325957348114
m3_plus,49,L_reciprocal_lattice_units,11.900000000000009,1,2.3451102877112149,1.9636920946045333,0.38141819310668157,2.2549472901163266,0.29125519551179324
m3_plus,50,L_reciprocal_lattice_units,12.100000000000009,1,2.2360594370707307,1.8605153463563291,0.37554409071440165,2.1277111225987069,0.26719577624237778
m3_plus,51,L_reciprocal_lattice_units,12.30000000000001,1,2.0776170486675696,1.7604674212824822,0.31714962738508734,1.8668140262406974,0.10634660495821513
m3_plus,52,L_reciprocal_lattice_units,12.500000000000009,1,1.9195417759927924,1.664010748944363,0.25553102704842945,1.6884936607074541,0.024482911763091142
m3_plus,53,L_reciprocal_lattice_units,12.70000000000001,1,1.8940657866457986,1.5709455002833916,0.32312028636240697,1.5765158700887871,0.005570369805395492
m3_plus,54,L_reciprocal_lattice_units,12.900000000000009,1,1.7564833122595598,1.4815483427897878,0.27493496946977203,1.4857847340628554,0.0042363912730676301
m3_plus,55,L_reciprocal_lattice_units,13.10000000000001,1,1.8686072864115779,1.3958129318815169,0.47279435453006102,1.4007935294441065,0.0049805975625896171
m3_plus,56,L_reciprocal_lattice_units,13.30000000000001,1,1.5119540424967859,1.3138798508292031,0.19807419166758278,1.3200624290055736,0.0061825781763704679
m3_plus,57,L_reciprocal_lattice_units,13.500000000000011,1,1.4886688020003387,1.2356923234386961,0.25297647856164263,1.243564535558997,0.0078722121203009809
m3_plus,58,L_reciprocal_lattice_units,13.70000000000001,1,1.3545700040719399,1.1613899909960632,0.19318001307587673,1.1719742337563985,0.010584242760335316
m3_plus,59,L_reciprocal_lattice_units,13.900000000000011,1,1.2990328227339294,1.0909865551016389,0.2080462676322905,1.1079454930402171,0.016958937938578167
m3_plus,60,L_reciprocal_lattice_units,14.10000000000001,1,1.2746609908169955,1.0244779320627855,0.25018305875420999,1.0613340087747256,0.036856076711940133
m3_plus,61,L_reciprocal_lattice_units,14.300000000000011,1,1.659026565326073,0.96187294180634919,0.69715362351972376,1.0890179783380336,0.12714503653168441
m3_plus,62,L_reciprocal_lattice_units,14.500000000000011,1,1.9935897305597674,0.90323514064815991,1.0903545899116076,1.5375935122323054,0.63435837158414554
m3_plus,63,L_reciprocal_lattice_units,14.700000000000012,1,3.1097544181211081,0.84852886981916531,2.261225548301943,3.1718667551154605,2.3233378852962954
m3_plus,64,L_reciprocal_lattice_units,14.900000000000011,1,5.6670571919412822,0.79766411746035037,4.8693930744809322,5.9328088011207178,5.1351446836603678
m3_plus,65,L_reciprocal_lattice_units,15.100000000000012,1,5.7603847632342813,0.75939641437049776,5.0009883488637836,5.8811733539172719,5.1217769395467743
m3_plus,66,L_reciprocal_lattice_units,15.300000000000011,1,3.254675931042172,0.74866326307018227,2.5060126679719898,3.3740786450198796,2.6254153819496975
m3_plus,67,L_reciprocal_lattice_units,15.500000000000012,1,2.0606678375643064,0.73911396375520766,1.3215538738090986,1.5452253216059053,0.80611135785069765
m3_plus,68,L_reciprocal_lattice_units,15.700000000000012,1,1.1134748220429191,0.72963560359299007,0.38383921844992908,0.89605353808664079,0.16641793449365072
m3_plus,69,L_reciprocal_lattice_units,15.900000000000013,1,1.0442977259547543,0.71998524726698931,0.32431247868776503,0.7550681395633756,0.035082892296386281
m3_plus,70,L_reciprocal_lattice_units,16.100000000000016,1,0.37124582137547435,0.71215544411295995,-0.3409096227374856,0.72289039873902183,0.010734954626061888
m3_plus,71,L_reciprocal_lattice_units,16.300000000000011,0,nan,nan,nan,nan,nan
m3_plus,72,L_reciprocal_lattice_units,16.500000000000014,0,nan,nan,nan,nan,nan
m3_plus,73,L_reciprocal_lattice_units,16.70000000000001,0,nan,nan,nan,nan,nan
m3_plus,74,L_reciprocal_lattice_units,16.900000000000013,0,nan,nan,nan,nan,nan
m0,0,detector_2theta_degrees,1.05,1,11322.736812204948,5.6080474859815901,11317.128764718967,9117.5056558625893,9111.8976083766083
m0,1,detector_2theta_degrees,1.1500000000000001,1,7848.7044681790394,6.241576111061157,7842.4628920679779,5036.722525713396,5030.4809496023345
m0,2,detector_2theta_degrees,1.25,1,5368.6359228860538,6.8059482891665288,5361.829974596887,3268.4399545062456,3261.6340062170789
m0,3,detector_2theta_degrees,1.3500000000000001,1,3644.2349805449853,7.3781464985897678,3636.8568340463958,2274.8952260909687,2267.5170795923791
m0,4,detector_2theta_degrees,1.45,1,2316.5583612371825,8.0226610832613208,2308.535700153921,1557.7571377580978,1549.7344766748365
m0,5,detector_2theta_degrees,1.55,1,1530.6289757437448,8.6005982921178141,1522.028377451627,1130.7527799521081,1122.1521816599902
m0,6,detector_2theta_degrees,1.6499999999999999,1,1040.4976728333618,9.1664052298126819,1031.3312676035491,855.9137756763696,846.74737044655694
m0,7,detector_2theta_degrees,1.75,1,672.3063565810196,9.8037822598522499,662.50257432116734,627.47199503525019,617.66821277539793
m0,8,detector_2theta_degrees,1.8500000000000001,1,432.03246090357624,10.392879345860246,421.63958155771599,494.62364702196089,484.23076767610064
m0,9,detector_2theta_degrees,1.95,1,285.36958051181142,10.950491255480893,274.41908925633055,376.53071649544097,365.5802252399601
m0,10,detector_2theta_degrees,2.0499999999999998,1,192.38756404664397,11.564666373728286,180.8228976729157,295.96731392842696,284.40264755469866
m0,11,detector_2theta_degrees,2.1499999999999999,1,135.01482421133983,12.160314671772175,122.85450953956766,242.01379977606265,229.85348510429048
m0,12,detector_2theta_degrees,2.25,1,100.09982405943465,12.710780285485844,87.389043773948814,182.89361232292529,170.18283203743945
m0,13,detector_2theta_degrees,2.3499999999999996,1,78.214840064023946,13.296330330476552,64.918509733547396,155.35945132622126,142.0631209957447
m0,14,detector_2theta_degrees,2.4500000000000002,1,67.885604899762342,13.886917983785093,53.998686915977245,115.17693750756295,101.29001952377786
m0,15,detector_2theta_degrees,2.5499999999999998,1,62.954027859604977,14.430616805098447,48.523411054506532,92.874736029873532,78.444119224775079
m0,16,detector_2theta_degrees,2.6499999999999999,1,58.184710468994986,14.989138524801829,43.195571944193155,70.372496104107981,55.38335757930615
m0,17,detector_2theta_degrees,2.75,1,56.422228093417999,15.565450928595052,40.856777164822944,54.629640971952156,39.064190043357101
m0,18,detector_2theta_degrees,2.8499999999999996,1,57.510185098331974,16.100883546873998,41.409301551457972,43.551532542807166,27.450648995933168
m0,19,detector_2theta_degrees,2.9500000000000002,1,58.008856397191316,16.632628074646732,41.376228322544584,35.023633668528639,18.391005593881907
m0,20,detector_2theta_degrees,3.0499999999999998,1,54.657150175804141,17.190928034994087,37.466222140810054,30.890472704070277,13.69954466907619
m0,21,detector_2theta_degrees,3.1499999999999995,1,54.932147217745559,17.713599326415508,37.218547891330047,26.202756596756892,8.4891572703413836
m0,22,detector_2theta_degrees,3.25,1,51.120915801111927,18.22102722170979,32.899888579402138,25.766667649293602,7.5456404275838125
m0,23,detector_2theta_degrees,3.3499999999999996,1,50.464182178571086,18.757408493857294,31.706773684713792,22.992553692010301,4.2351451981530062
m0,24,detector_2theta_degrees,3.4500000000000002,1,50.259257760177988,19.263335230237637,30.995922529940351,23.670988157250648,4.4076529270130109
m0,25,detector_2theta_degrees,3.5499999999999998,1,47.760487444647126,19.749358520090695,28.011128924556431,22.433094734871339,2.6837362147806445
m0,26,detector_2theta_degrees,3.6499999999999995,1,50.346816474955027,20.261687688800389,30.085128786154637,22.915528581233612,2.6538408924332231
m0,27,detector_2theta_degrees,3.75,1,50.281412108148039,20.746828239347774,29.534583868800265,22.937790980292199,2.1909627409444248
m0,28,detector_2theta_degrees,3.8499999999999996,1,49.516450304436589,21.213253346725061,28.303196957711528,22.911881058246969,1.6986277115219082
m0,29,detector_2theta_degrees,3.9500000000000002,1,47.988223093231618,21.700626451874466,26.287596641357151,23.701908781255199,2.0012823293807323
m0,30,detector_2theta_degrees,4.0499999999999998,1,47.177195762330498,22.163752696831533,25.013443065498965,23.427986782307716,1.2642340854761827
m0,31,detector_2theta_degrees,4.1499999999999995,1,45.811650457005037,22.609551772838504,23.202098684166533,24.442890640082556,1.833338867244052
m0,32,detector_2theta_degrees,4.25,1,46.795665262957655,23.071430257764536,23.724235005193119,24.239377598448293,1.1679473406837566
m0,33,detector_2theta_degrees,4.3499999999999996,1,46.357151079674061,23.512775882046441,22.84437519762762,25.116529718757846,1.6037538367114053
m0,34,detector_2theta_degrees,4.4500000000000002,1,45.40819335405574,23.936877098453451,21.471316255602289,25.194793255996956,1.2579161575435052
m0,35,detector_2theta_degrees,4.5499999999999998,1,43.540590982687768,24.373414446639476,19.167176536048292,25.717356586622401,1.343942139982925
m0,36,detector_2theta_degrees,4.6499999999999995,1,44.707122654389501,24.79232407946213,19.914798574927371,26.208982069619715,1.4166579901575851
m0,37,detector_2theta_degrees,4.75,1,45.022702581090513,25.194549537309328,19.828153043781185,26.331100387902254,1.1365508505929256
m0,38,detector_2theta_degrees,4.8499999999999996,1,47.030343398865654,25.605937768662013,21.424405630203641,27.162190311147274,1.5562525424852609
m0,39,detector_2theta_degrees,4.9499999999999993,1,45.537130168290503,26.002577703449212,19.53455246484129,27.050907787135568,1.0483300836863556
m0,40,detector_2theta_degrees,5.0499999999999998,1,45.489076195043211,26.381910345217594,19.107165849825616,28.002240508641819,1.6203301634242244
m0,41,detector_2theta_degrees,5.1499999999999995,1,48.910530610570468,26.769038781754453,22.141491828816015,27.882265540635899,1.1132267588814457
m0,42,detector_2theta_degrees,5.2499999999999991,1,49.673213669627231,27.143567401348449,22.529646268278782,28.733381989399451,1.5898145880510022
m0,43,detector_2theta_degrees,5.3499999999999996,1,53.468287121688761,27.500078307479761,25.968208814209,28.827041274068783,1.3269629665890221
m0,44,detector_2theta_degrees,5.4499999999999993,1,60.168470017036164,27.862954221411375,32.305515795624785,29.349752261474077,1.4867980400627019
m0,45,detector_2theta_degrees,5.5499999999999998,1,62.171700454242639,28.215381329616832,33.956319124625807,29.858069374880287,1.6426880452634549
m0,46,detector_2theta_degrees,5.6499999999999995,1,60.495755564507505,28.549658378992184,31.94609718551532,29.925565900808028,1.3759075218158436
m0,47,detector_2theta_degrees,5.7499999999999991,1,58.449427544735848,28.888584942989667,29.560842601746181,30.862099254001855,1.9735143110121882
m0,48,detector_2theta_degrees,5.8499999999999996,1,56.952779302605229,29.219237616697185,27.733541685908044,30.57174845215371,1.3525108354565241
m0,49,detector_2theta_degrees,5.9499999999999993,1,57.983631262842444,29.531282124063747,28.452349138778697,31.745887043567368,2.2146049195036213
m0,50,detector_2theta_degrees,6.0499999999999998,1,58.562415527745721,29.846957463245037,28.715458064500684,31.353800749491683,1.5068432862466459
m0,51,detector_2theta_degrees,6.1499999999999995,1,57.302497075084091,30.156226891108599,27.146270183975492,32.445588402462484,2.289361511353885
m0,52,detector_2theta_degrees,6.2499999999999991,1,56.857219405816714,30.446474158411231,26.410745247405483,32.316335331558349,1.8698611731471182
m0,53,detector_2theta_degrees,6.3499999999999996,1,56.900037319565193,30.739407513672511,26.160629805892682,32.940508048990161,2.20110053531765
m0,54,detector_2theta_degrees,6.4499999999999993,1,56.335248571648677,31.027418767515446,25.307829804133231,33.399055956149631,2.3716371886341854
m0,55,detector_2theta_degrees,6.5499999999999989,1,56.232817619299418,31.296607163894272,24.936210455405146,33.347860775016564,2.0512536111222914
m0,56,detector_2theta_degrees,6.6499999999999995,1,55.68044771944777,31.567670131680924,24.112777587766846,34.419579417029155,2.8519092853482313
m0,57,detector_2theta_degrees,6.7499999999999991,1,56.335014422163418,31.834417025033144,24.500597397130274,33.827837016928541,1.9934199918953972
m0,58,detector_2theta_degrees,6.8499999999999996,1,57.159468564715432,32.083039001725865,25.076429562989567,35.218109939832026,3.1350709381061606
m0,59,detector_2theta_degrees,6.9499999999999993,1,58.117805294631829,32.33333984868618,25.784465445945649,34.469623049670517,2.1362832009843373
m0,60,detector_2theta_degrees,7.0499999999999989,1,58.290921699259783,32.578953781588638,25.711967917671146,35.708853739734067,3.1298999581454297
m0,61,detector_2theta_degrees,7.1499999999999995,1,57.123864251879368,32.807700988474686,24.316163263404682,35.265113045466641,2.4574120569919558
m0,62,detector_2theta_degrees,7.2499999999999991,1,56.458543762707592,33.037920003682757,23.420623759024835,35.91952539035281,2.8816053866700528
m0,63,detector_2theta_degrees,7.3499999999999996,1,59.317999271079401,33.262866995451226,26.055132275628175,36.059579789202587,2.7967127937513609
m0,64,detector_2theta_degrees,7.4499999999999993,1,59.076080680408602,33.472385934107059,25.603694746301542,36.001826277095255,2.5294403429881953
m0,65,detector_2theta_degrees,7.5499999999999989,1,58.61535920354455,33.683400635050653,24.931958568493897,36.628421508026499,2.9450208729758458
m0,66,detector_2theta_degrees,7.6499999999999995,1,59.101033709366092,33.888004095482948,25.213029613883144,36.085533769035862,2.1975296735529142
m0,67,detector_2theta_degrees,7.7499999999999991,1,60.91601578025341,34.078924891595257,26.837090888658153,36.849019050247811,2.7700941586525545
m0,68,detector_2theta_degrees,7.8499999999999996,1,63.69633980532678,34.271634870682135,29.424704934644645,36.183217971138312,1.911583100456177
m0,69,detector_2theta_degrees,7.9499999999999993,1,65.831434601525814,34.456441763538635,31.374992837987179,36.755668084274838,2.2992263207362029
m0,70,detector_2theta_degrees,8.0499999999999989,1,68.003929900412942,34.629388654459845,33.374541245953097,36.26975162156976,1.6403629671099154
m0,71,detector_2theta_degrees,8.1500000000000004,1,71.936534670446591,34.804392035562621,37.132142634883969,36.552259812952684,1.7478677773900628
m0,72,detector_2theta_degrees,8.25,1,76.901192341795308,34.970191600098588,41.931000741696721,36.508152930312164,1.5379613302135766
m0,73,detector_2theta_degrees,8.3499999999999996,1,89.332478814430246,35.126079855750014,54.206398958680232,36.791794753415267,1.6657148976652536
m0,74,detector_2theta_degrees,8.4499999999999993,1,101.91185710394173,35.283481337389837,66.628375766551898,37.872040662592092,2.5885593252022545
m0,75,detector_2theta_degrees,8.5499999999999989,1,110.05630291901993,35.431173789530646,74.625129129489281,39.336248440704239,3.9050746511735923
